19370515,0,Sat,CLE,AL,16,CHA,AL,19,0,6,51,D,,,,CHI10,6000.0,96.0,000000000,01010004x,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,24.0,8.0,1.0,0.0,1.0,0.0,31.0,10.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,0.0,0.0,basis901,Steve Basil,ormsr901,Red Ormsby,,(none),kolll901,Lou Kolls,,(none),,(none),oneis101,Steve O'Neill,dykej101,Jimmy Dykes,stram102,Monty Stratton,galed101,Denny Galehouse,,(none),,(none),galed101,Denny Galehouse,stram102,Monty Stratton,laryl101,Lyn Lary,6.0,pytlf101,Frankie Pytlak,2.0,avere101,Earl Averill,8.0,trosh101,Hal Trosky,3.0,soltm101,Moose Solters,7.0,haleo101,Odell Hale,4.0,heatj101,Jeff Heath,9.0,hughr101,Roy Hughes,5.0,galed101,Denny Galehouse,1.0,steih102,Hank Steinbacher,7.0,kreem101,Mike Kreevich,8.0,walkd101,Dixie Walker,9.0,bonuz101,Zeke Bonura,3.0,appll101,Luke Appling,6.0,hayej101,Jackie Hayes,4.0,piett101,Tony Piet,5.0,sewel101,Luke Sewell,2.0,stram102,Monty Stratton,1.0,,Y
19370515,0,Sat,NYA,AL,19,PHA,AL,16,6,5,54,D,,,,PHI11,17208.0,126.0,005000010,100000130,34.0,8.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,5.0,2.0,5.0,5.0,0.0,0.0,27.0,13.0,0.0,0.0,1.0,0.0,37.0,12.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,5.0,6.0,6.0,1.0,0.0,27.0,5.0,0.0,0.0,1.0,0.0,johnc901,Charles Johnston,geish901,Harry Geisel,,(none),summb901,Bill Summers,,(none),,(none),mccaj802,Joe McCarthy,mackc101,Connie Mack,pearm101,Monte Pearson,kellh101,Harry Kelley,malop103,Pat Malone,henrt101,Tommy Henrich,pearm101,Monte Pearson,kellh101,Harry Kelley,crosf103,Frankie Crosetti,6.0,rolfr101,Red Rolfe,5.0,henrt101,Tommy Henrich,7.0,dimaj101,Joe DiMaggio,8.0,gehrl101,Lou Gehrig,3.0,selkg101,George Selkirk,9.0,dickb101,Bill Dickey,2.0,lazzt101,Tony Lazzeri,4.0,pearm101,Monte Pearson,1.0,finnl101,Lou Finney,8.0,werbb101,Billy Werber,5.0,mosew101,Wally Moses,9.0,johnb102,Bob Johnson,7.0,deanc101,Chubby Dean,3.0,hayef101,Frankie Hayes,2.0,newss101,Skeeter Newsome,6.0,cissb101,Bill Cissell,4.0,kellh101,Harry Kelley,1.0,,Y
19370515,0,Sat,DET,AL,20,SLA,AL,18,5,11,51,D,,,,STL07,7421.0,110.0,020100002,00550001x,33.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,1.0,0.0,4.0,2.0,11.0,11.0,0.0,0.0,24.0,11.0,1.0,0.0,1.0,0.0,38.0,16.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,5.0,5.0,0.0,0.0,27.0,12.0,0.0,0.0,1.0,0.0,morig101,George Moriarty,quinj901,John Quinn,,(none),mcgob901,Bill McGowan,,(none),,(none),cochm101,Mickey Cochrane,hornr101,Rogers Hornsby,hildo101,Oral Hildebrand,sorrv101,Vic Sorrell,,(none),clifh101,Harlond Clift,sorrv101,Vic Sorrell,hildo101,Oral Hildebrand,whitj104,Jo-Jo White,8.0,cochm101,Mickey Cochrane,2.0,gehrc101,Charlie Gehringer,4.0,greeh102,Hank Greenberg,3.0,walkg101,Gee Walker,9.0,goslg101,Goose Goslin,7.0,rogeb102,Billy Rogell,6.0,owenm102,Marv Owen,5.0,sorrv101,Vic Sorrell,1.0,davih103,Harry Davis,3.0,allee101,Ethan Allen,8.0,vosmj101,Joe Vosmik,7.0,bellb102,Beau Bell,9.0,clifh101,Harlond Clift,5.0,knicb101,Bill Knickerbocker,6.0,huffb101,Bennie Huffman,2.0,caret102,Tom Carey,4.0,hildo101,Oral Hildebrand,1.0,,Y
19370515,0,Sat,BOS,AL,16,WS1,AL,20,4,5,51,D,,,,WAS09,,118.0,000310000,11010011x,33.0,8.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,-1.0,2.0,1.0,2.0,-1.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,24.0,12.0,1.0,0.0,2.0,0.0,35.0,12.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,1.0,-1.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,27.0,11.0,0.0,0.0,0.0,0.0,dinnb101,Bill Dinneen,hubbc901,Cal Hubbard,,(none),owenb901,Brick Owens,,(none),,(none),cronj101,Joe Cronin,harrb106,Bucky Harris,applp101,Pete Appleton,grovl101,Lefty Grove,,(none),,(none),grovl101,Lefty Grove,newsb101,Bobo Newsom,almam101,Mel Almada,9.0,cramd102,Doc Cramer,8.0,cronj101,Joe Cronin,6.0,foxxj101,Jimmie Foxx,3.0,higgm101,Pinky Higgins,5.0,ferrr101,Rick Ferrell,2.0,dalld101,Dom Dallessandro,7.0,doerb101,Bobby Doerr,4.0,grovl101,Lefty Grove,1.0,hillj102,Jesse Hill,8.0,lewib103,Buddy Lewis,5.0,kuhej101,Joe Kuhel,3.0,stonj102,John Stone,9.0,simma101,Al Simmons,7.0,myerb103,Buddy Myer,4.0,blueo102,Ossie Bluege,6.0,riddj101,Johnny Riddle,2.0,newsb101,Bobo Newsom,1.0,,D
19370515,0,Sat,CHN,NL,21,CIN,NL,19,2,3,51,D,,,,CIN07,3200.0,106.0,000000002,00000003x,30.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,27.0,8.0,1.0,0.0,0.0,0.0,stewb901,Bill Stewart,barrg901,George Barr,,(none),stard901,Dolly Stark,,(none),,(none),grimc101,Charlie Grimm,dresc101,Chuck Dressen,grisl101,Lee Grissom,parmr101,Roy Parmelee,,(none),weinp101,Phil Weintraub,parmr101,Roy Parmelee,grisl101,Lee Grissom,galaa101,Augie Galan,4.0,freyl101,Lonny Frey,6.0,collr101,Ripper Collins,3.0,demaf102,Frank Demaree,9.0,hacks101,Stan Hack,5.0,stait101,Tuck Stainback,7.0,hartg103,Gabby Hartnett,2.0,martj102,Joe Marty,8.0,parmr101,Roy Parmelee,1.0,cuylk101,Kiki Cuyler,8.0,outlj101,Jimmy Outlaw,5.0,goodi101,Ival Goodman,9.0,weinp101,Phil Weintraub,7.0,davis101,Spud Davis,2.0,jordb101,Buck Jordan,3.0,gelbc101,Charlie Gelbert,6.0,kampa101,Alex Kampouris,4.0,grisl101,Lee Grissom,1.0,,Y
19370515,1,Sat,PHI,NL,21,NY1,NL,21,6,2,54,D,,,,NYC14,0.0,146.0,000020040,000020000,34.0,11.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,2.0,0.0,6.0,3.0,2.0,2.0,1.0,0.0,27.0,15.0,2.0,0.0,0.0,0.0,34.0,9.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,8.0,3.0,6.0,6.0,1.0,0.0,27.0,11.0,0.0,0.0,2.0,0.0,mageg901,George Magerkurth,parkg901,Tiny Parker,,(none),morac102,Charlie Moran,,(none),,(none),wilsj105,Jimmie Wilson,terrb101,Bill Terry,johns101,Syl Johnson,fitzf101,Freddie Fitzsimmons,,(none),atwob101,Bill Atwood,waltb102,Bucky Walters,fitzf101,Freddie Fitzsimmons,yound105,Del Young,4.0,marth101,Hersh Martin,8.0,browe104,Earl Browne,9.0,arnom101,Morrie Arnovich,7.0,camid102,Dolph Camilli,3.0,wilsj105,Jimmie Wilson,2.0,whitp103,Pinky Whitney,5.0,schag102,George Scharein,6.0,waltb102,Bucky Walters,1.0,bartd101,Dick Bartell,6.0,whitb101,Burgess Whitehead,4.0,moorj103,Jo-Jo Moore,7.0,ott-m101,Mel Ott,9.0,rippj101,Jimmy Ripple,8.0,chiol101,Lou Chiozza,5.0,mccaj104,Johnny McCarthy,3.0,dannh101,Harry Danning,2.0,fitzf101,Freddie Fitzsimmons,1.0,,Y
19370515,2,Sat,PHI,NL,22,NY1,NL,22,1,2,51,D,,,,NYC14,22633.0,119.0,010000000,00100001x,29.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,29.0,6.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,parkg901,Tiny Parker,morac102,Charlie Moran,,(none),mageg901,George Magerkurth,,(none),,(none),wilsj105,Jimmie Wilson,terrb101,Bill Terry,schuh103,Hal Schumacher,lamaw101,Wayne LaMaster,,(none),davik101,Kiddo Davis,lamaw101,Wayne LaMaster,schuh103,Hal Schumacher,yound105,Del Young,4.0,marth101,Hersh Martin,8.0,browe104,Earl Browne,3.0,arnom101,Morrie Arnovich,7.0,moorj104,Johnny Moore,9.0,atwob101,Bill Atwood,2.0,whitp103,Pinky Whitney,5.0,schag102,George Scharein,6.0,lamaw101,Wayne LaMaster,1.0,bartd101,Dick Bartell,6.0,whitb101,Burgess Whitehead,4.0,moorj103,Jo-Jo Moore,7.0,davik101,Kiddo Davis,8.0,ott-m101,Mel Ott,9.0,chiol101,Lou Chiozza,5.0,mancg101,Gus Mancuso,2.0,mccaj104,Johnny McCarthy,3.0,schuh103,Hal Schumacher,1.0,,P
19370515,0,Sat,SLN,NL,21,PIT,NL,20,4,2,54,D,,,,PIT06,13000.0,123.0,000200002,010001000,31.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,33.0,8.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,3.0,0.0,0.0,27.0,10.0,1.0,0.0,0.0,0.0,rearb901,Beans Reardon,pineb101,Babe Pinelli,,(none),goetl901,Larry Goetz,,(none),,(none),frisf101,Frankie Frisch,trayp101,Pie Traynor,harrr103,Ray Harrell,swifb101,Bill Swift,deand102,Dizzy Dean,mizej101,Johnny Mize,harrr103,Ray Harrell,swifb101,Bill Swift,guttd101,Don Gutteridge,5.0,browj107,Jimmy Brown,4.0,moort102,Terry Moore,8.0,medwj101,Joe Medwick,7.0,mizej101,Johnny Mize,3.0,martp103,Pepper Martin,9.0,durol101,Leo Durocher,6.0,ogrob101,Bruce Ogrodowski,2.0,harrr103,Ray Harrell,1.0,jensw102,Woody Jensen,8.0,wanep101,Paul Waner,9.0,dickj102,Johnny Dickshot,7.0,vauga101,Arky Vaughan,6.0,suhrg101,Gus Suhr,3.0,todda101,Al Todd,2.0,handl101,Lee Handley,4.0,brubb101,Bill Brubaker,5.0,swifb101,Bill Swift,1.0,,Y
19370516,0,Sun,CLE,AL,17,CHA,AL,20,4,6,51,D,,,,CHI10,22000.0,109.0,000000112,01001004x,35.0,10.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,2.0,0.0,9.0,2.0,5.0,5.0,0.0,0.0,24.0,11.0,3.0,0.0,1.0,0.0,36.0,15.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,6.0,2.0,4.0,4.0,0.0,0.0,27.0,16.0,1.0,1.0,2.0,0.0,ormsr901,Red Ormsby,kolll901,Lou Kolls,,(none),basis901,Steve Basil,,(none),,(none),oneis101,Steve O'Neill,dykej101,Jimmy Dykes,kennv101,Vern Kennedy,andri101,Ivy Andrews,browc103,Clint Brown,hayej101,Jackie Hayes,andri101,Ivy Andrews,kennv101,Vern Kennedy,laryl101,Lyn Lary,6.0,sullb103,Billy Sullivan,2.0,avere101,Earl Averill,8.0,trosh101,Hal Trosky,3.0,campb102,Bruce Campbell,9.0,heatj101,Jeff Heath,7.0,haleo101,Odell Hale,4.0,hughr101,Roy Hughes,5.0,andri101,Ivy Andrews,1.0,steih102,Hank Steinbacher,7.0,kreem101,Mike Kreevich,8.0,walkd101,Dixie Walker,9.0,bonuz101,Zeke Bonura,3.0,appll101,Luke Appling,6.0,hayej101,Jackie Hayes,4.0,piett101,Tony Piet,5.0,sewel101,Luke Sewell,2.0,kennv101,Vern Kennedy,1.0,,Y
19370516,0,Sun,NYA,AL,20,PHA,AL,17,8,4,54,D,,,,PHI11,38278.0,127.0,000203201,110000101,35.0,10.0,4.0,1.0,1.0,8.0,0.0,0.0,1.0,4.0,0.0,8.0,0.0,0.0,1.0,0.0,5.0,2.0,4.0,4.0,0.0,0.0,27.0,10.0,0.0,0.0,3.0,0.0,31.0,7.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,7.0,7.0,0.0,0.0,27.0,11.0,1.0,0.0,1.0,0.0,geish901,Harry Geisel,summb901,Bill Summers,,(none),johnc901,Charles Johnston,,(none),,(none),mccaj802,Joe McCarthy,mackc101,Connie Mack,ruffr101,Red Ruffing,castg101,George Caster,murpj103,Johnny Murphy,henrt101,Tommy Henrich,ruffr101,Red Ruffing,castg101,George Caster,crosf103,Frankie Crosetti,6.0,rolfr101,Red Rolfe,5.0,henrt101,Tommy Henrich,7.0,dimaj101,Joe DiMaggio,8.0,gehrl101,Lou Gehrig,3.0,selkg101,George Selkirk,9.0,dickb101,Bill Dickey,2.0,lazzt101,Tony Lazzeri,4.0,ruffr101,Red Ruffing,1.0,finnl101,Lou Finney,8.0,werbb101,Billy Werber,5.0,mosew101,Wally Moses,9.0,johnb102,Bob Johnson,7.0,deanc101,Chubby Dean,3.0,bruce101,Earle Brucker,2.0,newss101,Skeeter Newsome,6.0,cissb101,Bill Cissell,4.0,castg101,George Caster,1.0,,Y
19370516,0,Sun,DET,AL,21,SLA,AL,19,5,4,54,D,,,,STL07,11043.0,108.0,201101000,000400000,35.0,10.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,1.0,0.0,7.0,1.0,4.0,4.0,0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0,37.0,10.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,2.0,0.0,0.0,27.0,7.0,2.0,1.0,1.0,0.0,quinj901,John Quinn,mcgob901,Bill McGowan,,(none),morig101,George Moriarty,,(none),,(none),cochm101,Mickey Cochrane,hornr101,Rogers Hornsby,lawsr101,Roxie Lawson,bonej101,Julio Bonetti,,(none),hermb102,Babe Herman,lawsr101,Roxie Lawson,bonej101,Julio Bonetti,fox-p102,Pete Fox,8.0,cochm101,Mickey Cochrane,2.0,gehrc101,Charlie Gehringer,4.0,greeh102,Hank Greenberg,3.0,walkg101,Gee Walker,9.0,hermb102,Babe Herman,7.0,rogeb102,Billy Rogell,6.0,englg101,Gil English,5.0,lawsr101,Roxie Lawson,1.0,davih103,Harry Davis,3.0,allee101,Ethan Allen,8.0,vosmj101,Joe Vosmik,7.0,bellb102,Beau Bell,9.0,clifh101,Harlond Clift,5.0,knicb101,Bill Knickerbocker,6.0,huffb101,Bennie Huffman,2.0,caret102,Tom Carey,4.0,bonej101,Julio Bonetti,1.0,,P
19370516,0,Sun,BOS,AL,17,WS1,AL,21,6,5,72,D,,,,WAS09,16000.0,197.0,030000002001,000201020000,47.0,12.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,5.0,1.0,6.0,0.0,1.0,1.0,0.0,12.0,4.0,5.0,5.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,46.0,10.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,3.0,4.0,4.0,1.0,0.0,36.0,5.0,3.0,0.0,1.0,0.0,owenb901,Brick Owens,hubbc901,Cal Hubbard,,(none),dinnb101,Bill Dinneen,,(none),,(none),cronj101,Joe Cronin,harrb106,Bucky Harris,mckaa101,Archie McKain,linke101,Ed Linke,,(none),mcnae101,Eric McNair,marcj101,Johnny Marcum,weavm101,Monte Weaver,dalld101,Dom Dallessandro,7.0,cramd102,Doc Cramer,8.0,cronj101,Joe Cronin,6.0,foxxj101,Jimmie Foxx,3.0,higgm101,Pinky Higgins,5.0,ferrr101,Rick Ferrell,2.0,almam101,Mel Almada,9.0,doerb101,Bobby Doerr,4.0,marcj101,Johnny Marcum,1.0,hillj102,Jesse Hill,8.0,lewib103,Buddy Lewis,5.0,kuhej101,Joe Kuhel,3.0,stonj102,John Stone,9.0,simma101,Al Simmons,7.0,myerb103,Buddy Myer,4.0,blueo102,Ossie Bluege,6.0,riddj101,Johnny Riddle,2.0,weavm101,Monte Weaver,1.0,,P
19370516,0,Sun,BRO,NL,22,BSN,NL,21,2,3,64,D,,,,BOS08,13654.0,169.0,00010001000,00000101001,40.0,11.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,9.0,1.0,3.0,3.0,0.0,1.0,31.0,13.0,0.0,0.0,0.0,0.0,42.0,14.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,9.0,0.0,1.0,0.0,0.0,13.0,1.0,2.0,2.0,0.0,0.0,33.0,15.0,1.0,0.0,1.0,0.0,searz901,Ziggy Sears,balll901,Lee Ballanfant,,(none),klemb901,Bill Klem,,(none),,(none),grimb101,Burleigh Grimes,mckeb101,Bill McKechnie,macfd101,Danny MacFayden,mungv101,Van Mungo,,(none),dimav101,Vince DiMaggio,mungv101,Van Mungo,macfd101,Danny MacFayden,bracg101,Gibby Brack,7.0,coonj101,Johnny Cooney,8.0,hassb101,Buddy Hassett,3.0,manuh101,Heinie Manush,9.0,lavac101,Cookie Lavagetto,4.0,malit101,Tony Malinosky,5.0,englw101,Woody English,6.0,spenr101,Roy Spencer,2.0,mungv101,Van Mungo,1.0,garmd101,Debs Garms,5.0,dimav101,Vince DiMaggio,8.0,johnr102,Roy Johnson,7.0,cucct101,Tony Cuccinello,4.0,moorg104,Gene Moore,9.0,flete101,Elbie Fletcher,3.0,lopea102,Al Lopez,2.0,warsr101,Rabbit Warstler,6.0,macfd101,Danny MacFayden,1.0,,Y
19370516,0,Sun,CHN,NL,22,CIN,NL,20,2,3,53,D,,,,CIN07,19690.0,126.0,000000020,010100001,33.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,3.0,3.0,3.0,0.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,36.0,11.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,11.0,3.0,2.0,2.0,0.0,0.0,27.0,9.0,0.0,0.0,1.0,0.0,barrg901,George Barr,stard901,Dolly Stark,,(none),stewb901,Bill Stewart,,(none),,(none),grimc101,Charlie Grimm,dresc101,Chuck Dressen,hallb104,Bill Hallahan,carlt101,Tex Carleton,,(none),hafec101,Chick Hafey,rootc101,Charlie Root,holla101,Al Hollingsworth,galaa101,Augie Galan,4.0,freyl101,Lonny Frey,6.0,collr101,Ripper Collins,3.0,demaf102,Frank Demaree,9.0,hacks101,Stan Hack,5.0,stait101,Tuck Stainback,7.0,hartg103,Gabby Hartnett,2.0,martj102,Joe Marty,8.0,rootc101,Charlie Root,1.0,cuylk101,Kiki Cuyler,8.0,outlj101,Jimmy Outlaw,5.0,goodi101,Ival Goodman,9.0,weinp101,Phil Weintraub,7.0,davis101,Spud Davis,2.0,jordb101,Buck Jordan,3.0,gelbc101,Charlie Gelbert,6.0,kampa101,Alex Kampouris,4.0,holla101,Al Hollingsworth,1.0,,Y
19370516,0,Sun,PHI,NL,23,NY1,NL,23,6,0,54,D,,,,NYC14,18950.0,126.0,000400011,000000000,34.0,9.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,3.0,3.0,3.0,0.0,0.0,27.0,7.0,2.0,0.0,1.0,0.0,morac102,Charlie Moran,mageg901,George Magerkurth,,(none),parkg901,Tiny Parker,,(none),,(none),wilsj105,Jimmie Wilson,terrb101,Bill Terry,passc101,Claude Passeau,meltc101,Cliff Melton,,(none),whitp103,Pinky Whitney,passc101,Claude Passeau,meltc101,Cliff Melton,yound105,Del Young,4.0,marth101,Hersh Martin,7.0,browe104,Earl Browne,9.0,arnom101,Morrie Arnovich,8.0,camid102,Dolph Camilli,3.0,wilsj105,Jimmie Wilson,2.0,whitp103,Pinky Whitney,5.0,norrl101,Leo Norris,6.0,passc101,Claude Passeau,1.0,bartd101,Dick Bartell,6.0,whitb101,Burgess Whitehead,4.0,moorj103,Jo-Jo Moore,7.0,ott-m101,Mel Ott,9.0,rippj101,Jimmy Ripple,8.0,chiol101,Lou Chiozza,5.0,mccaj104,Johnny McCarthy,3.0,mancg101,Gus Mancuso,2.0,meltc101,Cliff Melton,1.0,,P
19370516,0,Sun,SLN,NL,22,PIT,NL,21,1,2,51,D,,,,PIT06,39571.0,111.0,000000100,20000000x,31.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,2.0,0.0,0.0,24.0,10.0,1.0,0.0,2.0,0.0,29.0,7.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,27.0,10.0,0.0,0.0,2.0,0.0,pineb101,Babe Pinelli,goetl901,Larry Goetz,,(none),rearb901,Beans Reardon,,(none),,(none),frisf101,Frankie Frisch,trayp101,Pie Traynor,bowmj101,Joe Bowman,weilb101,Bob Weiland,,(none),vauga101,Arky Vaughan,weilb101,Bob Weiland,bowmj101,Joe Bowman,guttd101,Don Gutteridge,5.0,browj107,Jimmy Brown,4.0,moort102,Terry Moore,8.0,medwj101,Joe Medwick,7.0,mizej101,Johnny Mize,3.0,martp103,Pepper Martin,9.0,durol101,Leo Durocher,6.0,ogrob101,Bruce Ogrodowski,2.0,weilb101,Bob Weiland,1.0,jensw102,Woody Jensen,8.0,wanep101,Paul Waner,9.0,dickj102,Johnny Dickshot,7.0,vauga101,Arky Vaughan,6.0,suhrg101,Gus Suhr,3.0,todda101,Al Todd,2.0,handl101,Lee Handley,4.0,brubb101,Bill Brubaker,5.0,bowmj101,Joe Bowman,1.0,,Y
19370517,0,Mon,NYA,AL,21,PHA,AL,18,2,3,51,D,,,,PHI11,7860.0,134.0,200000000,00100002x,37.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,24.0,8.0,1.0,0.0,0.0,0.0,33.0,10.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,2.0,2.0,2.0,0.0,0.0,27.0,7.0,2.0,0.0,1.0,0.0,summb901,Bill Summers,johnc901,Charles Johnston,,(none),geish901,Harry Geisel,,(none),,(none),mccaj802,Joe McCarthy,mackc101,Connie Mack,nelsl101,Lynn Nelson,gomel102,Lefty Gomez,,(none),cissb101,Bill Cissell,gomel102,Lefty Gomez,thomb102,Bud Thomas,crosf103,Frankie Crosetti,6.0,rolfr101,Red Rolfe,5.0,henrt101,Tommy Henrich,7.0,dimaj101,Joe DiMaggio,8.0,gehrl101,Lou Gehrig,3.0,selkg101,George Selkirk,9.0,dickb101,Bill Dickey,2.0,lazzt101,Tony Lazzeri,4.0,gomel102,Lefty Gomez,1.0,parka102,Ace Parker,8.0,peter101,Rusty Peters,5.0,mosew101,Wally Moses,9.0,johnb102,Bob Johnson,7.0,deanc101,Chubby Dean,3.0,hayef101,Frankie Hayes,2.0,newss101,Skeeter Newsome,6.0,cissb101,Bill Cissell,4.0,thomb102,Bud Thomas,1.0,,Y
19370517,0,Mon,BOS,AL,18,WS1,AL,22,3,4,51,D,,,,WAS09,8000.0,132.0,010010010,00000202x,32.0,7.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,-1.0,3.0,1.0,1.0,-1.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,24.0,20.0,2.0,0.0,5.0,0.0,28.0,9.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,-1.0,3.0,1.0,0.0,-1.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,27.0,12.0,0.0,0.0,1.0,0.0,hubbc901,Cal Hubbard,dinnb101,Bill Dinneen,,(none),owenb901,Brick Owens,,(none),,(none),cronj101,Joe Cronin,harrb106,Bucky Harris,deshj101,Jimmie DeShong,ferrw101,Wes Ferrell,,(none),,(none),ferrw101,Wes Ferrell,deshj101,Jimmie DeShong,dalld101,Dom Dallessandro,7.0,cramd102,Doc Cramer,8.0,mcnae101,Eric McNair,6.0,foxxj101,Jimmie Foxx,3.0,higgm101,Pinky Higgins,5.0,ferrr101,Rick Ferrell,2.0,almam101,Mel Almada,9.0,doerb101,Bobby Doerr,4.0,ferrw101,Wes Ferrell,1.0,hillj102,Jesse Hill,8.0,lewib103,Buddy Lewis,5.0,kuhej101,Joe Kuhel,3.0,stonj102,John Stone,9.0,simma101,Al Simmons,7.0,myerb103,Buddy Myer,4.0,blueo102,Ossie Bluege,6.0,riddj101,Johnny Riddle,2.0,deshj101,Jimmie DeShong,1.0,,D
